transaction_id,base_amount,fx_rate,amount_usd,merchant_name,idempotency_key,transaction_ts,is_corrupt
TX-0001334,31.67,1.1,34.84,Nino Store,IDEMP-001334,2025-01-17T21:15:00Z,0
TX-0001335,307.18,1.1,337.9,Nino Store,IDEMP-001335,2025-01-17T21:30:00Z,0
TX-0001336,387.38,1.25,484.22,Muller GmbH,IDEMP-001336,2025-01-17T21:45:00Z,0
TX-0001337,495.16,1.25,1547.38,Sao Mart,IDEMP-001337,2025-01-17T22:00:00Z,1
TX-0001338,261.03,0.9,234.93,Nino Store,IDEMP-001338,2025-01-17T22:15:00Z,0
TX-0001339,48.83,1.25,61.04,Cafe Central,IDEMP-001339,2025-01-17T22:30:00Z,0
TX-0001340,202.45,1.0,202.45,Muller GmbH,IDEMP-001340,2025-01-17T22:45:00Z,0
TX-0001341,490.65,0.9,441.58,Muller GmbH,IDEMP-001341,2025-01-17T23:00:00Z,0
TX-0001342,127.69,0.9,114.92,SÃ£o Mart,IDEMP-001342,2025-01-17T23:15:00Z,0
TX-0001343,102.35,1.25,255.88,Nino Store,IDEMP-001343,2025-01-17T23:30:00Z,1
TX-0001344,446.05,0.9,401.44,Sao Mart,IDEMP-001344,2025-01-17T23:45:00Z,0
TX-0001345,445.49,1.0,445.49,MÃ¼ller GmbH,IDEMP-001345,2025-01-18T00:00:00Z,0
TX-0001346,185.98,1.1,204.58,Sao Mart,IDEMP-001346,2025-01-18T00:15:00Z,0
TX-0001347,480.61,1.1,528.67,Cafe Central,IDEMP-001347,2025-01-18T00:30:00Z,0
TX-0001348,358.16,0.9,644.68,Nino Store,IDEMP-001348,2025-01-18T00:45:00Z,1
TX-0001349,308.72,1.25,385.9,Muller GmbH,IDEMP-001349,2025-01-18T01:00:00Z,0
TX-0001350,336.47,1.0,336.47,Sao Mart,IDEMP-001350,2025-01-18T01:15:00Z,0
TX-0001351,40.44,1.0,40.44,Sao Mart,IDEMP-001351,2025-01-18T01:30:00Z,0
TX-0001352,462.88,1.0,462.88,Cafe Central,IDEMP-001352,2025-01-18T01:45:00Z,0
TX-0001353,163.0,0.9,146.7,Sao Mart,IDEMP-000109,2025-01-18T02:00:00Z,0
TX-0001354,224.32,1.1,246.75,Nino Store,IDEMP-001354,2025-01-18T02:15:00Z,0
TX-0001355,271.03,1.1,298.13,Cafe Central,IDEMP-001355,2025-01-18T02:30:00Z,0
TX-0001356,138.17,1.25,172.71,Nino Store,IDEMP-001356,2025-01-18T02:45:00Z,0
TX-0001357,91.54,1.25,114.43,Sao Mart,IDEMP-001357,2025-01-18T03:00:00Z,0
TX-0001358,422.48,0.9,380.23,Nino Store,IDEMP-001358,2025-01-18T03:15:00Z,0
TX-0001359,376.61,1.0,376.61,Sao Mart,IDEMP-001359,2025-01-18T03:30:00Z,0
TX-0001360,461.21,1.25,576.51,Nino Store,IDEMP-001360,2025-01-18T03:45:00Z,0
TX-0001361,144.49,1.1,158.94,Muller GmbH,IDEMP-001361,2025-01-18T04:00:00Z,0
TX-0001362,483.29,1.25,604.11,Muller GmbH,IDEMP-001362,2025-01-18T04:15:00Z,0
TX-0001363,387.16,1.0,387.16,Muller GmbH,IDEMP-001363,2025-01-18T04:30:00Z,0
TX-0001364,385.07,1.25,481.34,Nino Store,IDEMP-001364,2025-01-18T04:45:00Z,0
TX-0001365,365.03,1.25,456.29,Nino Store,IDEMP-001365,2025-01-18T05:00:00Z,0
TX-0001366,53.27,1.25,66.59,Nino Store,IDEMP-001366,2025-01-18T05:15:00Z,0
TX-0001367,423.39,0.9,381.05,Cafe Central,IDEMP-001367,2025-01-18T05:30:00Z,0
TX-0001368,115.9,1.1,127.49,Nino Store,IDEMP-001368,2025-01-18T05:45:00Z,0
TX-0001369,224.65,1.25,280.81,Nino Store,IDEMP-001369,2025-01-18T06:00:00Z,0
TX-0001370,283.26,1.0,283.26,Cafe Central,IDEMP-001370,2025-01-18T06:15:00Z,0
TX-0001371,480.31,1.1,528.34,Sao Mart,IDEMP-001371,2025-01-18T06:30:00Z,0
TX-0001372,10.62,1.0,10.62,Muller GmbH,IDEMP-001372,2025-01-18T06:45:00Z,0
TX-0001373,58.37,1.25,72.96,Nino Store,IDEMP-001373,2025-01-18T07:00:00Z,0
TX-0001374,264.62,1.1,291.08,Muller GmbH,IDEMP-001374,2025-01-18T07:15:00Z,0
TX-0001375,129.57,1.25,161.96,Muller GmbH,IDEMP-001375,2025-01-18T07:30:00Z,0
TX-0001376,426.5,0.9,767.7,Nino Store,IDEMP-001376,2025-01-18T07:45:00Z,1
TX-0001377,378.41,1.0,378.41,Nino Store,IDEMP-001377,2025-01-18T08:00:00Z,0
TX-0001378,330.38,1.0,330.38,Muller GmbH,IDEMP-001378,2025-01-18T08:15:00Z,0
TX-0001379,474.95,1.1,522.45,Sao Mart,IDEMP-001379,2025-01-18T08:30:00Z,0
TX-0001380,429.32,1.0,429.32,Cafe Central,IDEMP-001380,2025-01-18T08:45:00Z,0
TX-0001381,317.82,1.25,595.92,Sao Mart,IDEMP-000253,2025-01-18T09:00:00Z,1
TX-0001382,58.14,1.25,72.68,Muller GmbH,IDEMP-001382,2025-01-18T09:15:00Z,0
TX-0001383,77.92,1.25,97.4,Sao Mart,IDEMP-001383,2025-01-18T09:30:00Z,0
TX-0001384,294.95,1.0,294.95,Nino Store,IDEMP-001384,2025-01-18T09:45:00Z,0
TX-0001385,35.46,1.25,88.64,Nino Store,IDEMP-001490,2025-01-18T10:00:00Z,1
TX-0001386,471.95,1.1,1297.85,Nino Store,IDEMP-001386,2025-01-18T10:15:00Z,1
TX-0001387,425.54,1.25,797.9,SÃ£o Mart,IDEMP-001614,2025-01-18T10:30:00Z,1
TX-0001388,155.14,0.9,139.63,Cafe Central,IDEMP-001388,2025-01-18T10:45:00Z,0
TX-0001389,447.83,1.0,447.83,Sao Mart,IDEMP-001389,2025-01-18T11:00:00Z,0
TX-0001390,313.72,1.0,313.72,Cafe Central,IDEMP-001390,2025-01-18T11:15:00Z,0
TX-0001391,269.8,1.1,296.78,Cafe Central,IDEMP-001172,2025-01-18T11:30:00Z,0
TX-0001392,300.44,0.9,270.4,Cafe Central,IDEMP-001392,2025-01-18T11:45:00Z,0
TX-0001393,489.22,1.0,489.22,Nino Store,IDEMP-001393,2025-01-18T12:00:00Z,0
TX-0001394,260.89,1.25,326.11,Muller GmbH,IDEMP-001394,2025-01-18T12:15:00Z,0
TX-0001395,19.37,1.0,48.42,Nino Store,IDEMP-001395,2025-01-18T12:30:00Z,1
TX-0001396,240.13,0.9,216.12,Sao Mart,IDEMP-001396,2025-01-18T12:45:00Z,0
TX-0001397,88.39,1.25,110.49,Cafe Central,IDEMP-001397,2025-01-18T13:00:00Z,0
TX-0001398,435.73,0.9,784.32,Nino Store,IDEMP-001398,2025-01-18T13:15:00Z,1
TX-0001399,432.92,1.25,1082.3,SÃ£o Mart,IDEMP-001399,2025-01-18T13:30:00Z,1
TX-0001400,16.26,0.9,14.63,Muller GmbH,IDEMP-001400,2025-01-18T13:45:00Z,0
TX-0001401,333.43,1.1,366.77,Cafe Central,IDEMP-001401,2025-01-18T14:00:00Z,0
TX-0001402,145.17,0.9,130.65,Muller GmbH,IDEMP-001402,2025-01-18T14:15:00Z,0
TX-0001403,479.81,0.9,431.83,Cafe Central,IDEMP-001403,2025-01-18T14:30:00Z,0
TX-0001404,99.01,1.0,99.01,CafÃ© Central,IDEMP-001404,2025-01-18T14:45:00Z,0
TX-0001405,93.36,1.0,93.36,Sao Mart,IDEMP-001405,2025-01-18T15:00:00Z,0
TX-0001406,402.87,1.25,503.59,Nino Store,IDEMP-001406,2025-01-18T15:15:00Z,0
TX-0001407,486.05,1.0,1215.12,Sao Mart,IDEMP-001407,2025-01-18T15:30:00Z,1
TX-0001408,191.51,1.0,383.02,Muller GmbH,IDEMP-001408,2025-01-18T15:45:00Z,1
TX-0001409,397.09,1.25,496.36,Sao Mart,IDEMP-001409,2025-01-18T16:00:00Z,0
TX-0001410,50.54,0.9,45.49,Nino Store,IDEMP-001410,2025-01-18T16:15:00Z,0
TX-0001411,249.82,0.9,224.84,Cafe Central,IDEMP-001411,2025-01-18T16:30:00Z,0
TX-0001412,384.65,1.25,480.81,Nino Store,IDEMP-001412,2025-01-18T16:45:00Z,0
TX-0001413,320.15,1.1,704.32,Muller GmbH,IDEMP-001413,2025-01-18T17:00:00Z,1
TX-0001414,317.55,1.1,349.31,Muller GmbH,IDEMP-001414,2025-01-18T17:15:00Z,0
TX-0001415,427.31,1.25,1068.28,Muller GmbH,IDEMP-001415,2025-01-18T17:30:00Z,1
TX-0001416,35.7,1.0,35.7,Sao Mart,IDEMP-001416,2025-01-18T17:45:00Z,0
TX-0001417,60.3,1.1,66.33,Cafe Central,IDEMP-001417,2025-01-18T18:00:00Z,0
TX-0001418,364.19,1.25,455.24,Nino Store,IDEMP-001418,2025-01-18T18:15:00Z,0
TX-0001419,175.83,0.9,158.25,Cafe Central,IDEMP-001419,2025-01-18T18:30:00Z,0
TX-0001420,20.75,1.25,64.85,Muller GmbH,IDEMP-001420,2025-01-18T18:45:00Z,1
TX-0001421,167.07,0.9,150.36,Sao Mart,IDEMP-001421,2025-01-18T19:00:00Z,0
TX-0001422,294.14,1.0,588.28,MÃ¼ller GmbH,IDEMP-001422,2025-01-18T19:15:00Z,1
TX-0001423,377.66,1.25,472.08,NiÃ±o Store,IDEMP-001423,2025-01-18T19:30:00Z,0
TX-0001424,161.49,1.0,403.72,MÃ¼ller GmbH,IDEMP-001424,2025-01-18T19:45:00Z,1
TX-0001425,125.9,1.1,207.74,Cafe Central,IDEMP-001425,2025-01-18T20:00:00Z,1
TX-0001426,453.77,1.0,907.54,Muller GmbH,IDEMP-001426,2025-01-18T20:15:00Z,1
TX-0001427,44.19,1.25,55.24,Cafe Central,IDEMP-001427,2025-01-18T20:30:00Z,0
TX-0001428,417.49,1.25,1304.65,Sao Mart,IDEMP-001428,2025-01-18T20:45:00Z,1
TX-0001429,28.87,1.0,28.87,Muller GmbH,IDEMP-001429,2025-01-18T21:00:00Z,0
TX-0001430,477.95,1.1,1051.48,Sao Mart,IDEMP-001430,2025-01-18T21:15:00Z,1
TX-0001431,482.87,1.1,531.16,Muller GmbH,IDEMP-001431,2025-01-18T21:30:00Z,0
TX-0001432,348.57,0.9,313.71,SÃ£o Mart,IDEMP-001432,2025-01-18T21:45:00Z,0
TX-0001433,486.7,1.0,486.7,Muller GmbH,IDEMP-001433,2025-01-18T22:00:00Z,0
TX-0001434,81.23,1.0,121.84,Muller GmbH,IDEMP-001434,2025-01-18T22:15:00Z,1
TX-0001435,247.72,1.0,247.72,Cafe Central,IDEMP-001435,2025-01-18T22:30:00Z,0
TX-0001436,443.16,1.25,553.95,Muller GmbH,IDEMP-001436,2025-01-18T22:45:00Z,0
TX-0001437,456.52,1.25,570.65,Cafe Central,IDEMP-001437,2025-01-18T23:00:00Z,0
TX-0001438,41.24,1.1,45.36,Nino Store,IDEMP-001438,2025-01-18T23:15:00Z,0
TX-0001439,451.37,1.0,451.37,Muller GmbH,IDEMP-001439,2025-01-18T23:30:00Z,0
TX-0001440,413.13,1.1,454.44,Sao Mart,IDEMP-001440,2025-01-18T23:45:00Z,0
TX-0001441,309.99,0.9,278.99,Nino Store,IDEMP-001441,2025-01-19T00:00:00Z,0
TX-0001442,204.72,0.9,184.25,Cafe Central,IDEMP-001442,2025-01-19T00:15:00Z,0
TX-0001443,397.43,1.25,496.79,Sao Mart,IDEMP-001443,2025-01-19T00:30:00Z,0
TX-0001444,116.75,1.25,145.94,Cafe Central,IDEMP-001444,2025-01-19T00:45:00Z,0
TX-0001445,394.89,0.9,355.4,Sao Mart,IDEMP-001445,2025-01-19T01:00:00Z,0
TX-0001446,56.95,1.25,71.19,Cafe Central,IDEMP-001446,2025-01-19T01:15:00Z,0
TX-0001447,33.55,0.9,30.19,Cafe Central,IDEMP-001447,2025-01-19T01:30:00Z,0
TX-0001448,347.13,1.0,867.82,Muller GmbH,IDEMP-001448,2025-01-19T01:45:00Z,1
TX-0001449,395.49,0.9,355.94,Sao Mart,IDEMP-001449,2025-01-19T02:00:00Z,0
TX-0001450,483.26,1.0,483.26,Nino Store,IDEMP-001450,2025-01-19T02:15:00Z,0
TX-0001451,157.06,1.1,172.77,Muller GmbH,IDEMP-001451,2025-01-19T02:30:00Z,0
TX-0001452,448.63,1.25,560.79,Cafe Central,IDEMP-001452,2025-01-19T02:45:00Z,0
TX-0001453,31.81,1.1,34.99,Muller GmbH,IDEMP-001453,2025-01-19T03:00:00Z,0
TX-0001454,350.12,0.9,315.11,Cafe Central,IDEMP-001131,2025-01-19T03:15:00Z,0
TX-0001455,389.59,1.25,486.99,Sao Mart,IDEMP-001455,2025-01-19T03:30:00Z,0
TX-0001456,198.62,1.25,248.28,Nino Store,IDEMP-001064,2025-01-19T03:45:00Z,0
TX-0001457,212.22,0.9,191.0,Cafe Central,IDEMP-001457,2025-01-19T04:00:00Z,0
TX-0001458,271.84,1.0,271.84,Muller GmbH,IDEMP-001458,2025-01-19T04:15:00Z,0
TX-0001459,45.47,1.0,45.47,Cafe Central,IDEMP-000484,2025-01-19T04:30:00Z,0
TX-0001460,443.12,1.0,443.12,Nino Store,IDEMP-001460,2025-01-19T04:45:00Z,0
TX-0001461,79.99,1.1,87.99,Cafe Central,IDEMP-001461,2025-01-19T05:00:00Z,0
TX-0001462,386.81,1.25,1208.78,Sao Mart,IDEMP-001462,2025-01-19T05:15:00Z,1
TX-0001463,421.58,1.0,421.58,Nino Store,IDEMP-001463,2025-01-19T05:30:00Z,0
TX-0001464,311.78,1.25,389.72,Cafe Central,IDEMP-001464,2025-01-19T05:45:00Z,0
TX-0001465,497.45,1.25,621.81,Nino Store,IDEMP-001465,2025-01-19T06:00:00Z,0
TX-0001466,332.44,1.25,415.55,Muller GmbH,IDEMP-001466,2025-01-19T06:15:00Z,0
TX-0001467,458.87,1.25,573.59,Muller GmbH,IDEMP-001467,2025-01-19T06:30:00Z,0
TX-0001468,381.17,1.25,476.46,Nino Store,IDEMP-001468,2025-01-19T06:45:00Z,0
TX-0001469,428.03,0.9,385.23,Muller GmbH,IDEMP-001469,2025-01-19T07:00:00Z,0
TX-0001470,215.64,1.0,215.64,Sao Mart,IDEMP-001470,2025-01-19T07:15:00Z,0
TX-0001471,321.07,1.0,321.07,Cafe Central,IDEMP-001471,2025-01-19T07:30:00Z,0
TX-0001472,191.4,1.0,191.4,Muller GmbH,IDEMP-001472,2025-01-19T07:45:00Z,0
TX-0001473,354.73,0.9,319.26,Nino Store,IDEMP-001473,2025-01-19T08:00:00Z,0
TX-0001474,31.25,1.1,68.76,Nino Store,IDEMP-001474,2025-01-19T08:15:00Z,1
TX-0001475,144.76,1.0,144.76,Muller GmbH,IDEMP-001475,2025-01-19T08:30:00Z,0
TX-0001476,471.3,1.1,518.43,Muller GmbH,IDEMP-001476,2025-01-19T08:45:00Z,0
TX-0001477,386.18,1.25,482.72,Sao Mart,IDEMP-001477,2025-01-19T09:00:00Z,0
TX-0001478,210.8,1.1,231.88,CafÃ© Central,IDEMP-001478,2025-01-19T09:15:00Z,0
TX-0001479,73.37,0.9,66.03,CafÃ© Central,IDEMP-001479,2025-01-19T09:30:00Z,0
TX-0001480,272.68,1.1,449.92,Nino Store,IDEMP-001480,2025-01-19T09:45:00Z,1
TX-0001481,468.19,1.0,468.19,Muller GmbH,IDEMP-001023,2025-01-19T10:00:00Z,0
TX-0001482,328.18,1.0,328.18,Nino Store,IDEMP-001482,2025-01-19T10:15:00Z,0
TX-0001483,58.34,1.0,58.34,Sao Mart,IDEMP-000297,2025-01-19T10:30:00Z,0
TX-0001484,213.43,1.25,266.79,Sao Mart,IDEMP-001484,2025-01-19T10:45:00Z,0
TX-0001485,157.61,1.25,197.01,SÃ£o Mart,IDEMP-000288,2025-01-19T11:00:00Z,0
TX-0001486,82.1,1.1,90.31,Muller GmbH,IDEMP-001486,2025-01-19T11:15:00Z,0
TX-0001487,466.28,1.0,466.28,CafÃ© Central,IDEMP-000898,2025-01-19T11:30:00Z,0
TX-0001488,387.39,1.25,484.24,Nino Store,IDEMP-001488,2025-01-19T11:45:00Z,0
TX-0001489,425.18,1.25,531.48,MÃ¼ller GmbH,IDEMP-001489,2025-01-19T12:00:00Z,0
TX-0001490,260.37,0.9,234.33,Cafe Central,IDEMP-001490,2025-01-19T12:15:00Z,0
TX-0001491,173.74,1.1,191.11,Cafe Central,IDEMP-001491,2025-01-19T12:30:00Z,0
TX-0001492,371.41,0.9,334.27,Muller GmbH,IDEMP-001492,2025-01-19T12:45:00Z,0
TX-0001493,461.18,0.9,415.06,Sao Mart,IDEMP-001493,2025-01-19T13:00:00Z,0
TX-0001494,362.53,1.1,398.78,Cafe Central,IDEMP-000813,2025-01-19T13:15:00Z,0
TX-0001495,188.85,1.25,236.06,Cafe Central,IDEMP-001495,2025-01-19T13:30:00Z,0
TX-0001496,203.03,1.25,253.79,Cafe Central,IDEMP-001496,2025-01-19T13:45:00Z,0
TX-0001497,384.13,1.25,960.32,Nino Store,IDEMP-001497,2025-01-19T14:00:00Z,1
TX-0001498,472.43,1.1,519.67,Muller GmbH,IDEMP-001498,2025-01-19T14:15:00Z,0
TX-0001499,490.07,1.25,612.59,Cafe Central,IDEMP-001499,2025-01-19T14:30:00Z,0
TX-0001500,184.57,0.9,166.11,Muller GmbH,IDEMP-001500,2025-01-19T14:45:00Z,0
TX-0001501,255.28,0.9,229.75,Muller GmbH,IDEMP-001501,2025-01-19T15:00:00Z,0
TX-0001502,40.09,0.9,36.08,Nino Store,IDEMP-001502,2025-01-19T15:15:00Z,0
TX-0001503,137.55,1.1,151.31,Muller GmbH,IDEMP-001503,2025-01-19T15:30:00Z,0
TX-0001504,454.86,1.0,454.86,Cafe Central,IDEMP-001504,2025-01-19T15:45:00Z,0
TX-0001505,59.82,1.25,112.17,Cafe Central,IDEMP-001505,2025-01-19T16:00:00Z,1
TX-0001506,237.59,1.0,237.59,Sao Mart,IDEMP-001506,2025-01-19T16:15:00Z,0
TX-0001507,71.21,1.0,142.42,Sao Mart,IDEMP-001507,2025-01-19T16:30:00Z,1
TX-0001508,284.65,1.1,313.12,Muller GmbH,IDEMP-001508,2025-01-19T16:45:00Z,0
TX-0001509,366.88,1.1,403.57,Cafe Central,IDEMP-001509,2025-01-19T17:00:00Z,0
TX-0001510,150.54,1.25,470.45,Muller GmbH,IDEMP-001510,2025-01-19T17:15:00Z,1
TX-0001511,449.93,1.25,562.41,Cafe Central,IDEMP-001511,2025-01-19T17:30:00Z,0
TX-0001512,249.61,1.1,686.42,Sao Mart,IDEMP-001512,2025-01-19T17:45:00Z,1
TX-0001513,358.45,1.1,394.3,Muller GmbH,IDEMP-001513,2025-01-19T18:00:00Z,0
TX-0001514,163.77,1.0,163.77,Sao Mart,IDEMP-001514,2025-01-19T18:15:00Z,0
TX-0001515,282.24,1.1,310.46,Sao Mart,IDEMP-001515,2025-01-19T18:30:00Z,0
TX-0001516,213.12,0.9,191.81,Muller GmbH,IDEMP-001516,2025-01-19T18:45:00Z,0
TX-0001517,263.06,1.25,328.82,Nino Store,IDEMP-001517,2025-01-19T19:00:00Z,0
TX-0001518,179.35,1.1,394.56,Cafe Central,IDEMP-001518,2025-01-19T19:15:00Z,1
TX-0001519,412.29,1.1,453.52,Sao Mart,IDEMP-001519,2025-01-19T19:30:00Z,0
TX-0001520,273.81,0.9,369.64,Cafe Central,IDEMP-001520,2025-01-19T19:45:00Z,1
TX-0001521,66.01,0.9,59.41,Sao Mart,IDEMP-001521,2025-01-19T20:00:00Z,0
TX-0001522,118.52,0.9,106.67,MÃ¼ller GmbH,IDEMP-001522,2025-01-19T20:15:00Z,0
TX-0001523,492.49,1.0,492.49,Muller GmbH,IDEMP-001523,2025-01-19T20:30:00Z,0
TX-0001524,18.93,0.9,42.6,Muller GmbH,IDEMP-001524,2025-01-19T20:45:00Z,1
TX-0001525,367.43,1.0,367.43,Muller GmbH,IDEMP-001525,2025-01-19T21:00:00Z,0
TX-0001526,111.44,1.25,139.3,Muller GmbH,IDEMP-001526,2025-01-19T21:15:00Z,0
TX-0001527,286.84,1.0,286.84,Nino Store,IDEMP-001527,2025-01-19T21:30:00Z,0
TX-0001528,270.12,1.25,675.3,Muller GmbH,IDEMP-001528,2025-01-19T21:45:00Z,1
TX-0001529,167.97,1.0,167.97,Muller GmbH,IDEMP-001529,2025-01-19T22:00:00Z,0
TX-0001530,54.48,1.1,59.93,NiÃ±o Store,IDEMP-000785,2025-01-19T22:15:00Z,0
TX-0001531,367.17,1.1,403.89,Muller GmbH,IDEMP-001531,2025-01-19T22:30:00Z,0
TX-0001532,319.56,1.25,399.45,Muller GmbH,IDEMP-001532,2025-01-19T22:45:00Z,0
TX-0001533,42.52,0.9,38.27,Muller GmbH,IDEMP-001533,2025-01-19T23:00:00Z,0
TX-0001534,375.46,1.1,413.01,Muller GmbH,IDEMP-001534,2025-01-19T23:15:00Z,0
TX-0001535,410.04,1.1,451.04,Nino Store,IDEMP-001535,2025-01-19T23:30:00Z,0
TX-0001536,432.86,1.25,541.08,Muller GmbH,IDEMP-001536,2025-01-19T23:45:00Z,0
TX-0001537,266.37,0.9,239.73,Nino Store,IDEMP-001537,2025-01-20T00:00:00Z,0
TX-0001538,324.23,1.25,405.29,Muller GmbH,IDEMP-001538,2025-01-20T00:15:00Z,0
TX-0001539,385.2,1.1,423.72,Muller GmbH,IDEMP-001539,2025-01-20T00:30:00Z,0
TX-0001540,496.43,1.1,546.07,Nino Store,IDEMP-001540,2025-01-20T00:45:00Z,0
TX-0001541,211.07,0.9,284.94,Muller GmbH,IDEMP-001541,2025-01-20T01:00:00Z,1
TX-0001542,496.97,1.25,621.21,Nino Store,IDEMP-001542,2025-01-20T01:15:00Z,0
TX-0001543,120.77,1.0,120.77,Nino Store,IDEMP-001543,2025-01-20T01:30:00Z,0
TX-0001544,257.53,1.25,321.91,Cafe Central,IDEMP-001544,2025-01-20T01:45:00Z,0
TX-0001545,183.57,1.25,229.46,Sao Mart,IDEMP-001545,2025-01-20T02:00:00Z,0
TX-0001546,226.28,1.25,707.12,Cafe Central,IDEMP-001546,2025-01-20T02:15:00Z,1
TX-0001547,201.98,0.9,181.78,Muller GmbH,IDEMP-000818,2025-01-20T02:30:00Z,0
TX-0001548,65.51,1.25,81.89,Cafe Central,IDEMP-001548,2025-01-20T02:45:00Z,0
TX-0001549,366.37,1.0,366.37,Nino Store,IDEMP-001549,2025-01-20T03:00:00Z,0
TX-0001550,347.11,1.0,347.11,Muller GmbH,IDEMP-001550,2025-01-20T03:15:00Z,0
TX-0001551,53.13,1.1,146.1,Cafe Central,IDEMP-001551,2025-01-20T03:30:00Z,1
TX-0001552,181.34,1.25,226.68,Nino Store,IDEMP-001552,2025-01-20T03:45:00Z,0
TX-0001553,494.4,1.0,494.4,Cafe Central,IDEMP-001553,2025-01-20T04:00:00Z,0
TX-0001554,488.49,1.1,537.34,Nino Store,IDEMP-001554,2025-01-20T04:15:00Z,0
TX-0001555,497.39,0.9,447.65,Sao Mart,IDEMP-001555,2025-01-20T04:30:00Z,0
TX-0001556,263.0,1.0,263.0,Muller GmbH,IDEMP-001556,2025-01-20T04:45:00Z,0
TX-0001557,232.28,1.1,255.51,Nino Store,IDEMP-001557,2025-01-20T05:00:00Z,0
TX-0001558,442.7,1.1,486.97,Sao Mart,IDEMP-001558,2025-01-20T05:15:00Z,0
TX-0001559,349.94,1.0,349.94,Cafe Central,IDEMP-001559,2025-01-20T05:30:00Z,0
TX-0001560,231.51,1.1,254.66,Sao Mart,IDEMP-001560,2025-01-20T05:45:00Z,0
TX-0001561,196.07,1.25,245.09,Nino Store,IDEMP-001561,2025-01-20T06:00:00Z,0
TX-0001562,420.87,1.0,420.87,Nino Store,IDEMP-001562,2025-01-20T06:15:00Z,0
TX-0001563,133.47,1.1,146.82,Sao Mart,IDEMP-001563,2025-01-20T06:30:00Z,0
TX-0001564,442.99,0.9,398.69,Muller GmbH,IDEMP-001564,2025-01-20T06:45:00Z,0
TX-0001565,475.71,1.0,475.71,Nino Store,IDEMP-001565,2025-01-20T07:00:00Z,0
TX-0001566,43.06,1.1,47.37,Nino Store,IDEMP-001566,2025-01-20T07:15:00Z,0
TX-0001567,198.91,1.1,218.8,Nino Store,IDEMP-001567,2025-01-20T07:30:00Z,0
TX-0001568,486.67,0.9,438.0,Muller GmbH,IDEMP-001568,2025-01-20T07:45:00Z,0
TX-0001569,433.06,0.9,584.62,Nino Store,IDEMP-001443,2025-01-20T08:00:00Z,1
TX-0001570,454.37,0.9,408.93,Nino Store,IDEMP-001570,2025-01-20T08:15:00Z,0
TX-0001571,439.58,1.25,549.48,Muller GmbH,IDEMP-001571,2025-01-20T08:30:00Z,0
TX-0001572,120.65,1.0,120.65,Cafe Central,IDEMP-001572,2025-01-20T08:45:00Z,0
TX-0001573,66.01,1.25,82.51,Sao Mart,IDEMP-001573,2025-01-20T09:00:00Z,0
TX-0001574,371.93,1.25,464.91,Sao Mart,IDEMP-001574,2025-01-20T09:15:00Z,0
TX-0001575,475.45,1.1,523.0,Cafe Central,IDEMP-001575,2025-01-20T09:30:00Z,0
TX-0001576,163.37,0.9,147.03,Muller GmbH,IDEMP-001576,2025-01-20T09:45:00Z,0
TX-0001577,59.35,1.25,74.19,Cafe Central,IDEMP-001577,2025-01-20T10:00:00Z,0
TX-0001578,201.59,1.0,201.59,Sao Mart,IDEMP-001578,2025-01-20T10:15:00Z,0
TX-0001579,201.69,1.0,201.69,Muller GmbH,IDEMP-000104,2025-01-20T10:30:00Z,0
TX-0001580,486.27,0.9,437.64,Nino Store,IDEMP-001580,2025-01-20T10:45:00Z,0
TX-0001581,165.85,1.1,182.44,Sao Mart,IDEMP-001581,2025-01-20T11:00:00Z,0
TX-0001582,143.85,0.9,129.46,Nino Store,IDEMP-001582,2025-01-20T11:15:00Z,0
TX-0001583,74.03,1.0,74.03,Nino Store,IDEMP-001583,2025-01-20T11:30:00Z,0
TX-0001584,51.16,1.0,51.16,Cafe Central,IDEMP-001584,2025-01-20T11:45:00Z,0
TX-0001585,414.22,0.9,372.8,Muller GmbH,IDEMP-001585,2025-01-20T12:00:00Z,0
TX-0001586,120.27,0.9,108.24,Nino Store,IDEMP-001586,2025-01-20T12:15:00Z,0
TX-0001587,132.88,1.0,132.88,Nino Store,IDEMP-001587,2025-01-20T12:30:00Z,0
TX-0001588,16.78,1.1,18.46,Sao Mart,IDEMP-001588,2025-01-20T12:45:00Z,0
TX-0001589,373.18,1.0,932.95,Muller GmbH,IDEMP-001589,2025-01-20T13:00:00Z,1
TX-0001590,31.5,1.1,34.65,CafÃ© Central,IDEMP-001423,2025-01-20T13:15:00Z,0
TX-0001591,224.8,1.1,247.28,Sao Mart,IDEMP-001591,2025-01-20T13:30:00Z,0
TX-0001592,336.61,1.0,336.61,Cafe Central,IDEMP-001592,2025-01-20T13:45:00Z,0
TX-0001593,198.91,1.0,198.91,Muller GmbH,IDEMP-001593,2025-01-20T14:00:00Z,0
TX-0001594,244.33,1.0,244.33,Cafe Central,IDEMP-001594,2025-01-20T14:15:00Z,0
TX-0001595,209.3,1.0,209.3,Muller GmbH,IDEMP-001595,2025-01-20T14:30:00Z,0
TX-0001596,474.18,1.1,521.6,Cafe Central,IDEMP-001596,2025-01-20T14:45:00Z,0
TX-0001597,373.82,1.25,467.28,Muller GmbH,IDEMP-001597,2025-01-20T15:00:00Z,0
TX-0001598,287.26,0.9,258.53,Cafe Central,IDEMP-001598,2025-01-20T15:15:00Z,0
TX-0001599,403.43,0.9,363.09,Cafe Central,IDEMP-001599,2025-01-20T15:30:00Z,0
